customer_id,gender,past_3_years_bike_related_purchases,Age_group,job_industry_category,wealth_segment,owns_car,state,monetary,rfm_level,brand|Giant Bicycles,brand|Norco Bicycles,brand|OHM Cycles,brand|Solex,brand|Trek Bicycles,brand|WeareA2B,online_order|False,online_order|True,product_class|high,product_class|low,product_class|medium,product_line|Mountain,product_line|Road,product_line|Standard,product_line|Touring,product_size|large,product_size|medium,product_size|small
1496,Female,22,youth,IT,Affluent Customer,No,NSW,3181.1600000000008,need attention,0.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0
1497,Female,70,mid-age adult,Retail,High Net Worth,No,NSW,3022.9899999999993,at risk,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,5.0,0.0,1.0,3.0,2.0
1498,Female,84,adult,,Affluent Customer,Yes,NSW,1583.19,about to sleep,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
1499,Male,88,mid-age adult,Manufacturing,Mass Customer,Yes,NSW,2193.8599999999997,at risk,1.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0
1501,Female,74,mid-age adult,Property,Mass Customer,Yes,NSW,1636.3700000000001,need attention,1.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0
1502,Female,52,adult,Financial Services,Affluent Customer,Yes,NSW,6209.679999999999,loyal customers,3.0,1.0,0.0,0.0,2.0,3.0,4.0,5.0,1.0,1.0,7.0,0.0,2.0,5.0,2.0,2.0,4.0,3.0
1503,Female,1,mid-age adult,,Affluent Customer,No,NSW,7693.779999999999,can't loose,2.0,0.0,1.0,0.0,5.0,0.0,6.0,2.0,1.0,0.0,7.0,0.0,2.0,6.0,0.0,5.0,2.0,1.0
1504,Male,98,mid-age adult,Property,Affluent Customer,Yes,NSW,713.22,potential loyalists,1.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0
1505,Male,90,adult,Financial Services,Mass Customer,No,NSW,3825.71,potential loyalists,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
1508,Male,80,adult,Health,Affluent Customer,Yes,NSW,3479.0099999999998,at risk,0.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0
1510,Male,94,senior cetizen,Financial Services,Mass Customer,No,NSW,2238.37,about to sleep,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
1511,Male,97,adult,Financial Services,Mass Customer,No,NSW,3037.58,loyal customers,2.0,0.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,1.0,7.0,0.0,4.0,4.0,0.0,1.0,6.0,1.0
1512,Male,89,mid-age adult,,High Net Worth,No,NSW,2600.0600000000004,hibernating,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
1513,Male,13,mid-age adult,,Affluent Customer,Yes,NSW,2071.14,at risk,1.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,2.0,4.0,0.0,1.0,4.0,1.0
1514,Male,15,senior cetizen,,Mass Customer,No,NSW,3553.83,can't loose,2.0,3.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,5.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0
1515,Male,80,adult,Manufacturing,Mass Customer,Yes,NSW,2314.6000000000004,champions,0.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,6.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0
1516,Male,6,mid-age adult,IT,Affluent Customer,No,NSW,4256.32,need attention,0.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0
1517,Male,90,adult,IT,Affluent Customer,No,NSW,5878.150000000001,loyal customers,3.0,2.0,0.0,3.0,1.0,2.0,4.0,7.0,1.0,2.0,8.0,1.0,1.0,8.0,1.0,3.0,4.0,4.0
1518,Male,66,mid-age adult,Property,Affluent Customer,No,NSW,1365.79,hibernating,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0
1519,Male,35,youth,Telecommunications,High Net Worth,Yes,NSW,3819.53,champions,2.0,1.0,2.0,1.0,2.0,3.0,8.0,3.0,3.0,2.0,6.0,0.0,3.0,7.0,1.0,1.0,10.0,0.0
1521,Male,49,adult,Financial Services,Affluent Customer,Yes,NSW,824.2700000000002,hibernating,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
1522,Male,57,adult,Financial Services,Mass Customer,No,NSW,2089.87,potential loyalists,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0
1523,Male,78,senior cetizen,Financial Services,Mass Customer,Yes,NSW,2105.0899999999997,about to sleep,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0
1524,Female,7,mid-age adult,Financial Services,Mass Customer,Yes,NSW,2724.5199999999995,loyal customers,2.0,1.0,0.0,1.0,2.0,2.0,5.0,3.0,0.0,0.0,8.0,0.0,1.0,6.0,1.0,2.0,5.0,1.0
1525,Female,43,mid-age adult,Financial Services,High Net Worth,No,NSW,1909.17,promising,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
1526,Male,50,mid-age adult,Manufacturing,Mass Customer,Yes,NSW,2573.9399999999996,at risk,1.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,2.0,2.0
1527,Male,23,youth,Manufacturing,Mass Customer,No,NSW,3855.9300000000003,loyal customers,1.0,2.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,1.0,6.0,0.0,1.0,6.0,1.0,1.0,7.0,0.0
1529,Female,0,adult,Financial Services,High Net Worth,Yes,NSW,199.0999999999999,hibernating,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1530,Male,89,mid-age adult,Health,Mass Customer,Yes,NSW,7390.75,champions,1.0,2.0,1.0,4.0,0.0,2.0,4.0,6.0,2.0,1.0,7.0,0.0,1.0,7.0,2.0,4.0,6.0,0.0
1531,Female,20,mid-age adult,Financial Services,Mass Customer,Yes,NSW,3839.1799999999994,loyal customers,2.0,1.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,2.0,5.0,0.0,1.0,5.0,1.0,2.0,3.0,2.0
1532,Female,27,mid-age adult,Financial Services,Mass Customer,Yes,NSW,2827.6600000000003,champions,0.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,2.0,3.0,1.0,1.0,4.0,1.0
1533,Female,59,mid-age adult,Health,Affluent Customer,Yes,NSW,3968.52,can't loose,2.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,0.0,3.0,5.0,0.0,2.0,6.0,0.0,1.0,6.0,1.0
1534,Female,74,youth,Manufacturing,Mass Customer,No,NSW,3244.32,loyal customers,0.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,0.0,1.0,6.0,0.0,0.0,6.0,1.0
1535,Male,80,adult,Financial Services,Affluent Customer,Yes,NSW,2811.9700000000003,at risk,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0
1536,Female,28,mid-age adult,Financial Services,Affluent Customer,Yes,NSW,2018.04,potential loyalists,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0
1537,Male,23,mid-age adult,Entertainment,Mass Customer,No,NSW,5101.549999999999,loyal customers,3.0,1.0,2.0,0.0,0.0,3.0,5.0,4.0,1.0,2.0,6.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0
1538,Male,74,adult,Health,High Net Worth,Yes,NSW,222.77999999999997,potential loyalists,0.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0
1539,Male,3,mid-age adult,,Mass Customer,Yes,NSW,3479.18,can't loose,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,4.0,0.0,2.0,5.0,1.0,3.0,4.0,1.0
1540,Female,53,senior cetizen,Property,Mass Customer,Yes,NSW,1939.3600000000001,potential loyalists,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0
1541,Female,7,senior cetizen,Argiculture,Mass Customer,Yes,NSW,3324.8900000000003,at risk,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0
1542,Male,56,mid-age adult,Health,Mass Customer,Yes,NSW,1825.3200000000006,at risk,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0
1543,Female,25,adult,,High Net Worth,No,NSW,1359.4600000000003,hibernating,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0
1544,Male,75,mid-age adult,Health,Affluent Customer,Yes,NSW,903.11,hibernating,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1545,Male,34,mid-age adult,Health,Mass Customer,Yes,VIC,2637.4699999999993,champions,1.0,1.0,1.0,3.0,1.0,0.0,2.0,5.0,1.0,1.0,5.0,0.0,1.0,6.0,0.0,1.0,5.0,1.0
1546,Female,22,senior cetizen,Financial Services,Mass Customer,Yes,NSW,2501.8700000000003,at risk,2.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,1.0,4.0,1.0
1547,Female,82,adult,,Mass Customer,Yes,NSW,6523.1900000000005,loyal customers,0.0,1.0,3.0,2.0,0.0,3.0,4.0,5.0,1.0,1.0,7.0,0.0,3.0,6.0,0.0,1.0,7.0,1.0
1550,Female,3,adult,IT,Mass Customer,Yes,NSW,3172.63,loyal customers,1.0,1.0,0.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,0.0
1551,Female,37,mid-age adult,Entertainment,Affluent Customer,No,NSW,5171.89,loyal customers,0.0,0.0,3.0,1.0,1.0,2.0,2.0,5.0,0.0,2.0,5.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0
1552,Male,80,adult,Entertainment,Mass Customer,Yes,NSW,5400.32,at risk,0.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
1553,Female,68,senior cetizen,Retail,High Net Worth,No,NSW,2002.8499999999997,hibernating,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0
1554,Male,83,adult,Retail,Affluent Customer,No,NSW,5636.08,loyal customers,0.0,2.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,1.0,5.0,0.0,0.0,5.0,2.0,3.0,2.0,2.0
1555,Male,60,mid-age adult,Health,High Net Worth,No,NSW,3107.3599999999997,can't loose,2.0,1.0,1.0,0.0,3.0,0.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,5.0,0.0,2.0,4.0,1.0
1556,Male,30,adult,Manufacturing,Mass Customer,Yes,NSW,3519.2200000000003,at risk,0.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0
1557,Male,64,mid-age adult,Financial Services,Mass Customer,No,NSW,4684.950000000001,at risk,0.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,5.0,1.0
1558,Male,14,adult,Financial Services,Affluent Customer,No,NSW,10640.300000000001,champions,1.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,1.0,2.0,6.0,0.0,1.0,7.0,1.0,5.0,4.0,0.0
1561,Male,47,mid-age adult,Manufacturing,Mass Customer,Yes,NSW,6918.889999999999,loyal customers,2.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,1.0,1.0,6.0,0.0,2.0,6.0,0.0,2.0,6.0,0.0
1562,Female,29,adult,,Affluent Customer,Yes,NSW,2606.7000000000003,hibernating,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0
1563,Male,39,adult,Property,Mass Customer,No,QLD,2877.89,hibernating,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0
1564,Female,42,mid-age adult,Retail,Mass Customer,No,NSW,493.17,new customers,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0
1565,Male,71,senior cetizen,Retail,High Net Worth,Yes,NSW,1182.38,new customers,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
1566,Male,95,senior cetizen,Argiculture,Mass Customer,No,NSW,1597.2599999999998,hibernating,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0
1567,Female,18,mid-age adult,,Mass Customer,No,NSW,4071.8199999999997,loyal customers,0.0,0.0,3.0,2.0,2.0,0.0,2.0,5.0,3.0,0.0,4.0,0.0,1.0,6.0,0.0,1.0,4.0,2.0
1568,Female,78,mid-age adult,Manufacturing,Mass Customer,Yes,NSW,3870.4799999999996,hibernating,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0
1569,Male,87,adult,,Mass Customer,No,NSW,1103.43,about to sleep,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1570,Female,70,adult,Entertainment,Mass Customer,No,NSW,5321.299999999999,loyal customers,4.0,1.0,1.0,1.0,2.0,0.0,3.0,6.0,2.0,2.0,5.0,1.0,1.0,6.0,1.0,5.0,4.0,0.0
1571,Male,19,mid-age adult,Health,Mass Customer,Yes,NSW,4968.78,potential loyalists,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
1572,Male,51,senior cetizen,Financial Services,High Net Worth,Yes,NSW,7651.019999999999,at risk,0.0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0
1573,Female,48,adult,Property,Mass Customer,Yes,NSW,2236.7599999999998,hibernating,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0
1574,Male,16,adult,,Affluent Customer,Yes,NSW,3220.9,can't loose,1.0,2.0,2.0,3.0,1.0,1.0,6.0,4.0,3.0,2.0,5.0,0.0,1.0,9.0,0.0,1.0,7.0,2.0
1575,Female,82,adult,Retail,Mass Customer,No,NSW,1050.28,hibernating,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0
1576,Male,77,adult,Financial Services,Mass Customer,No,NSW,4521.35,loyal customers,2.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,1.0,2.0,4.0,0.0,0.0,7.0,0.0,2.0,5.0,0.0
1577,Female,87,mid-age adult,Manufacturing,High Net Worth,No,NSW,3677.0,champions,1.0,0.0,4.0,1.0,0.0,1.0,0.0,7.0,2.0,2.0,3.0,0.0,1.0,5.0,1.0,1.0,6.0,0.0
1579,Female,40,mid-age adult,Financial Services,Affluent Customer,Yes,NSW,8102.620000000001,loyal customers,0.0,0.0,4.0,5.0,1.0,0.0,3.0,7.0,3.0,3.0,4.0,0.0,0.0,10.0,0.0,2.0,8.0,0.0
1580,Male,23,mid-age adult,Retail,High Net Worth,No,QLD,3225.0,loyal customers,1.0,0.0,0.0,5.0,0.0,2.0,5.0,3.0,0.0,2.0,6.0,0.0,0.0,8.0,0.0,1.0,7.0,0.0
1581,Female,26,mid-age adult,Argiculture,Mass Customer,No,NSW,2944.0899999999997,loyal customers,1.0,1.0,1.0,2.0,0.0,3.0,4.0,4.0,1.0,1.0,6.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0
1582,Male,32,mid-age adult,Property,Mass Customer,No,NSW,1914.1999999999998,need attention,0.0,1.0,0.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0
1584,Female,93,adult,Manufacturing,Mass Customer,No,NSW,1323.66,new customers,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1585,Male,87,senior cetizen,Health,Mass Customer,Yes,NSW,3461.650000000001,loyal customers,1.0,0.0,1.0,3.0,3.0,0.0,7.0,1.0,0.0,2.0,6.0,0.0,4.0,4.0,0.0,0.0,7.0,1.0
1586,Female,47,adult,Manufacturing,High Net Worth,No,NSW,4154.0199999999995,loyal customers,1.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,5.0,0.0,3.0,3.0,0.0,1.0,5.0,0.0
1587,Male,17,adult,Entertainment,Affluent Customer,Yes,NSW,635.72,at risk,1.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0
1588,Male,24,adult,IT,High Net Worth,Yes,NSW,3628.2599999999998,loyal customers,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,5.0,1.0
1589,Male,83,adult,Health,Mass Customer,Yes,NSW,6738.66,champions,0.0,1.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0
1590,Female,8,mid-age adult,Retail,Mass Customer,No,QLD,2248.04,hibernating,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0
1591,Male,4,mid-age adult,Manufacturing,Mass Customer,Yes,NSW,5968.91,loyal customers,3.0,0.0,1.0,6.0,1.0,0.0,6.0,5.0,1.0,2.0,8.0,0.0,1.0,10.0,0.0,4.0,7.0,0.0
1592,Male,21,adult,,Mass Customer,Yes,NSW,3348.25,hibernating,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0
1593,Female,69,mid-age adult,IT,Mass Customer,No,NSW,3818.36,loyal customers,1.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,5.0,0.0,2.0,4.0,0.0,3.0,3.0,0.0
1594,Male,62,mid-age adult,Property,Mass Customer,No,NSW,2617.75,potential loyalists,0.0,0.0,3.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0
1595,Female,15,mid-age adult,Financial Services,High Net Worth,Yes,VIC,4891.75,can't loose,1.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,2.0,0.0,5.0,0.0,1.0,5.0,1.0,1.0,4.0,2.0
1596,Male,2,mid-age adult,Financial Services,High Net Worth,Yes,NSW,2786.02,hibernating,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
1597,Male,93,mid-age adult,Retail,Affluent Customer,No,NSW,8710.7,loyal customers,2.0,1.0,0.0,1.0,4.0,3.0,5.0,6.0,3.0,1.0,7.0,0.0,1.0,9.0,1.0,3.0,6.0,2.0
1598,Female,87,mid-age adult,,Mass Customer,No,NSW,2317.99,at risk,2.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0
1600,Female,20,adult,Financial Services,High Net Worth,No,QLD,2924.4300000000003,champions,1.0,3.0,2.0,0.0,1.0,2.0,5.0,4.0,1.0,0.0,8.0,0.0,3.0,5.0,1.0,0.0,8.0,1.0
1601,Female,45,adult,Manufacturing,Affluent Customer,No,NSW,2317.2700000000004,potential loyalists,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0
1602,Male,68,mid-age adult,Retail,Mass Customer,No,NSW,2997.36,potential loyalists,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0
1603,Male,89,adult,Manufacturing,Affluent Customer,Yes,QLD,1488.1699999999998,potential loyalists,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0
1606,Female,93,mid-age adult,,Affluent Customer,Yes,VIC,2602.8500000000004,about to sleep,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0
1607,Female,39,adult,Retail,Mass Customer,Yes,VIC,1681.02,potential loyalists,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0
1608,Female,87,senior cetizen,,Mass Customer,Yes,NSW,1206.35,new customers,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
1609,Male,64,adult,Property,Mass Customer,Yes,NSW,4041.6000000000004,at risk,1.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0
1610,Female,75,senior cetizen,,High Net Worth,Yes,NSW,3556.15,potential loyalists,1.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0
1611,Male,93,mid-age adult,Health,High Net Worth,Yes,NSW,5450.34,loyal customers,0.0,7.0,1.0,3.0,1.0,0.0,5.0,7.0,1.0,3.0,8.0,0.0,3.0,8.0,1.0,2.0,8.0,2.0
1612,Male,70,adult,Financial Services,High Net Worth,Yes,NSW,2932.8199999999997,hibernating,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
1616,Male,75,senior cetizen,Retail,High Net Worth,Yes,QLD,6150.249999999999,loyal customers,0.0,0.0,1.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,5.0,0.0,0.0,6.0,1.0,2.0,5.0,0.0
1617,Female,97,mid-age adult,Financial Services,Affluent Customer,No,QLD,2977.19,potential loyalists,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0
1618,Female,90,mid-age adult,,Mass Customer,No,VIC,643.43,promising,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
1619,Male,83,mid-age adult,,Mass Customer,Yes,NSW,7031.790000000001,can't loose,3.0,2.0,0.0,2.0,1.0,2.0,5.0,5.0,0.0,2.0,8.0,0.0,0.0,9.0,1.0,3.0,7.0,0.0
1620,Male,18,adult,,High Net Worth,Yes,NSW,1149.25,hibernating,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
1621,Female,10,mid-age adult,Health,Mass Customer,No,NSW,1162.2399999999998,at risk,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0
1622,Male,44,mid-age adult,,High Net Worth,No,VIC,1506.34,about to sleep,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0
1623,Female,29,youth,Entertainment,High Net Worth,Yes,VIC,3362.550000000001,champions,1.0,1.0,1.0,1.0,0.0,2.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0
1624,Male,18,mid-age adult,Financial Services,Mass Customer,Yes,NSW,1627.2200000000003,champions,0.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,3.0,2.0
1625,Male,20,mid-age adult,Property,Mass Customer,Yes,NSW,8499.589999999998,champions,0.0,3.0,0.0,0.0,4.0,1.0,5.0,3.0,0.0,2.0,6.0,1.0,1.0,6.0,0.0,4.0,3.0,1.0
1626,Female,82,mid-age adult,Financial Services,Mass Customer,No,QLD,1326.1499999999999,hibernating,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
1627,Male,44,senior cetizen,Entertainment,Affluent Customer,No,VIC,4834.08,loyal customers,1.0,2.0,1.0,0.0,0.0,4.0,1.0,7.0,0.0,0.0,8.0,0.0,2.0,6.0,0.0,1.0,6.0,1.0
1629,Male,46,mid-age adult,Financial Services,Mass Customer,No,QLD,6051.870000000001,champions,1.0,0.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,0.0,5.0,0.0,1.0,5.0,1.0,1.0,6.0,0.0
1630,Female,63,adult,Manufacturing,Mass Customer,No,NSW,1915.23,promising,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0
1631,Male,11,adult,Financial Services,Affluent Customer,No,QLD,2638.26,hibernating,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0
1632,Male,43,adult,Manufacturing,High Net Worth,Yes,VIC,709.34,hibernating,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1633,Female,16,mid-age adult,Property,High Net Worth,Yes,QLD,2548.92,promising,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
